# 
# runname = 'GJ1214'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 1.0000e-07; mn0 = 1.1729e-20; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  1.1461e+01  8.4564e+02  2.0219e+00  2.7521e-04 1.0000e-200  4.1743e-08  2.1385e-05  5.4514e-05  3.1270e-04  1.3444e-07  1.1299e-10  2.7982e-05  3.9076e-07  7.6151e-03  2.5818e-14
  1.1482e+01  8.4705e+02  2.0218e+00  2.7968e-04 1.0000e-200  4.3710e-08  2.1410e-05  5.4548e-05  3.1309e-04  1.4039e-07  1.2106e-10  2.7983e-05  4.1540e-07  7.6151e-03  2.4631e-14
  1.1502e+01  8.4848e+02  2.0217e+00  2.8424e-04 1.0000e-200  4.5804e-08  2.1436e-05  5.4579e-05  3.1349e-04  1.4672e-07  1.2984e-10  2.7984e-05  4.4199e-07  7.6152e-03  2.3494e-14
  1.1523e+01  8.4994e+02  2.0216e+00  2.8888e-04 1.0000e-200  4.8033e-08  2.1461e-05  5.4608e-05  3.1389e-04  1.5344e-07  1.3941e-10  2.7986e-05  4.7070e-07  7.6152e-03  2.2406e-14
  1.1544e+01  8.5141e+02  2.0215e+00  2.9362e-04 1.0000e-200  5.0408e-08  2.1486e-05  5.4633e-05  3.1428e-04  1.6059e-07  1.4987e-10  2.7987e-05  5.0173e-07  7.6152e-03  2.1364e-14
  1.1564e+01  8.5291e+02  2.0214e+00  2.9845e-04 1.0000e-200  5.2940e-08  2.1511e-05  5.4654e-05  3.1468e-04  1.6820e-07  1.6129e-10  2.7989e-05  5.3527e-07  7.6152e-03  2.0367e-14
  1.1585e+01  8.5443e+02  2.0213e+00  3.0339e-04 1.0000e-200  5.5642e-08  2.1536e-05  5.4672e-05  3.1508e-04  1.7631e-07  1.7379e-10  2.7991e-05  5.7158e-07  7.6153e-03  1.9413e-14
  1.1606e+01  8.5597e+02  2.0211e+00  3.0842e-04 1.0000e-200  5.8526e-08  2.1560e-05  5.4685e-05  3.1548e-04  1.8494e-07  1.8748e-10  2.7993e-05  6.1091e-07  7.6153e-03  1.8500e-14
  1.1626e+01  8.5753e+02  2.0210e+00  3.1356e-04 1.0000e-200  6.1607e-08  2.1585e-05  5.4694e-05  3.1587e-04  1.9415e-07  2.0249e-10  2.7995e-05  6.5353e-07  7.6153e-03  1.7626e-14
  1.1647e+01  8.5912e+02  2.0208e+00  3.1881e-04 1.0000e-200  6.4901e-08  2.1609e-05  5.4697e-05  3.1627e-04  2.0398e-07  2.1896e-10  2.7997e-05  6.9977e-07  7.6153e-03  1.6789e-14
  1.1668e+01  8.6073e+02  2.0206e+00  3.2417e-04 1.0000e-200  6.8424e-08  2.1634e-05  5.4695e-05  3.1667e-04  2.1447e-07  2.3705e-10  2.7999e-05  7.4995e-07  7.6154e-03  1.5989e-14
  1.1689e+01  8.6236e+02  2.0204e+00  3.2965e-04 1.0000e-200  7.2196e-08  2.1658e-05  5.4686e-05  3.1707e-04  2.2567e-07  2.5696e-10  2.8002e-05  8.0444e-07  7.6154e-03  1.5223e-14
  1.1709e+01  8.6402e+02  2.0202e+00  3.3524e-04 1.0000e-200  7.6235e-08  2.1681e-05  5.4671e-05  3.1747e-04  2.3765e-07  2.7887e-10  2.8004e-05  8.6368e-07  7.6155e-03  1.4490e-14
  1.1730e+01  8.6571e+02  2.0200e+00  3.4096e-04 1.0000e-200  8.0564e-08  2.1705e-05  5.4648e-05  3.1787e-04  2.5046e-07  3.0301e-10  2.8007e-05  9.2809e-07  7.6155e-03  1.3789e-14
  1.1751e+01  8.6741e+02  2.0197e+00  3.4681e-04 1.0000e-200  8.5205e-08  2.1729e-05  5.4617e-05  3.1827e-04  2.6417e-07  3.2966e-10  2.8010e-05  9.9817e-07  7.6155e-03  1.3118e-14
  1.1771e+01  8.6915e+02  2.0194e+00  3.5278e-04 1.0000e-200  9.0186e-08  2.1752e-05  5.4577e-05  3.1868e-04  2.7886e-07  3.5908e-10  2.8013e-05  1.0745e-06  7.6156e-03  1.2477e-14
  1.1792e+01  8.7091e+02  2.0191e+00  3.5890e-04 1.0000e-200  9.5533e-08  2.1775e-05  5.4527e-05  3.1908e-04  2.9459e-07  3.9160e-10  2.8017e-05  1.1576e-06  7.6157e-03  1.1863e-14
  1.1813e+01  8.7269e+02  2.0188e+00  3.6516e-04 1.0000e-200  1.0128e-07  2.1797e-05  5.4467e-05  3.1949e-04  3.1146e-07  4.2760e-10  2.8021e-05  1.2482e-06  7.6157e-03  1.1276e-14
  1.1833e+01  8.7450e+02  2.0184e+00  3.7156e-04 1.0000e-200  1.0746e-07  2.1820e-05  5.4395e-05  3.1989e-04  3.2956e-07  4.6747e-10  2.8025e-05  1.3469e-06  7.6158e-03  1.0715e-14
  1.1854e+01  8.7634e+02  2.0180e+00  3.7811e-04 1.0000e-200  1.1410e-07  2.1842e-05  5.4309e-05  3.2030e-04  3.4899e-07  5.1170e-10  2.8029e-05  1.4547e-06  7.6159e-03  1.0178e-14
  1.1875e+01  8.7820e+02  2.0176e+00  3.8483e-04 1.0000e-200  1.2126e-07  2.1863e-05  5.4210e-05  3.2071e-04  3.6985e-07  5.6081e-10  2.8034e-05  1.5722e-06  7.6159e-03  9.6652e-15
  1.1895e+01  8.8009e+02  2.0171e+00  3.9170e-04 1.0000e-200  1.2898e-07  2.1884e-05  5.4095e-05  3.2112e-04  3.9228e-07  6.1540e-10  2.8039e-05  1.7005e-06  7.6160e-03  9.1747e-15
  1.1916e+01  8.8201e+02  2.0166e+00  3.9875e-04 1.0000e-200  1.3731e-07  2.1905e-05  5.3963e-05  3.2153e-04  4.1640e-07  6.7614e-10  2.8044e-05  1.8406e-06  7.6161e-03  8.7059e-15
  1.1937e+01  8.8395e+02  2.0161e+00  4.0597e-04 1.0000e-200  1.4628e-07  2.1925e-05  5.3813e-05  3.2194e-04  4.4235e-07  7.4376e-10  2.8050e-05  1.9935e-06  7.6162e-03  8.2578e-15
  1.1957e+01  8.8592e+02  2.0154e+00  4.1338e-04 1.0000e-200  1.5596e-07  2.1945e-05  5.3642e-05  3.2236e-04  4.7030e-07  8.1913e-10  2.8057e-05  2.1606e-06  7.6163e-03  7.8297e-15
  1.1978e+01  8.8792e+02  2.0148e+00  4.2097e-04 1.0000e-200  1.6641e-07  2.1964e-05  5.3449e-05  3.2278e-04  5.0040e-07  9.0322e-10  2.8064e-05  2.3430e-06  7.6165e-03  7.4207e-15
  1.1999e+01  8.8995e+02  2.0140e+00  4.2877e-04 1.0000e-200  1.7770e-07  2.1983e-05  5.3231e-05  3.2320e-04  5.3285e-07  9.9712e-10  2.8071e-05  2.5422e-06  7.6166e-03  7.0300e-15
  1.2019e+01  8.9200e+02  2.0132e+00  4.3676e-04 1.0000e-200  1.8989e-07  2.2001e-05  5.2987e-05  3.2362e-04  5.6785e-07  1.1021e-09  2.8079e-05  2.7597e-06  7.6167e-03  6.6568e-15
  1.2040e+01  8.9408e+02  2.0124e+00  4.4498e-04 1.0000e-200  2.0306e-07  2.2018e-05  5.2714e-05  3.2404e-04  6.0562e-07  1.2195e-09  2.8088e-05  2.9972e-06  7.6169e-03  6.3006e-15
  1.2061e+01  8.9620e+02  2.0114e+00  4.5341e-04 1.0000e-200  2.1730e-07  2.2034e-05  5.2409e-05  3.2446e-04  6.4641e-07  1.3510e-09  2.8097e-05  3.2564e-06  7.6171e-03  5.9605e-15
  1.2081e+01  8.9834e+02  2.0104e+00  4.6208e-04 1.0000e-200  2.3269e-07  2.2049e-05  5.2070e-05  3.2489e-04  6.9049e-07  1.4983e-09  2.8108e-05  3.5391e-06  7.6172e-03  5.6359e-15
  1.2102e+01  9.0051e+02  2.0093e+00  4.7099e-04 1.0000e-200  2.4931e-07  2.2063e-05  5.1712e-05  3.2532e-04  7.3803e-07  1.6632e-09  2.8119e-05  3.8349e-06  7.6174e-03  5.3262e-15
  1.2123e+01  9.0270e+02  2.0083e+00  4.8017e-04 1.0000e-200  2.6724e-07  2.2077e-05  5.1380e-05  3.2575e-04  7.8908e-07  1.8472e-09  2.8130e-05  4.1135e-06  7.6176e-03  5.0308e-15
  1.2144e+01  9.0493e+02  2.0072e+00  4.8962e-04 1.0000e-200  2.8664e-07  2.2089e-05  5.1019e-05  3.2619e-04  8.4430e-07  2.0538e-09  2.8143e-05  4.4131e-06  7.6178e-03  4.7490e-15
  1.2164e+01  9.0719e+02  2.0060e+00  4.9934e-04 1.0000e-200  3.0763e-07  2.2099e-05  5.0624e-05  3.2662e-04  9.0406e-07  2.2859e-09  2.8157e-05  4.7351e-06  7.6180e-03  4.4805e-15
  1.2185e+01  9.0948e+02  2.0047e+00  5.0935e-04 1.0000e-200  3.3038e-07  2.2109e-05  5.0195e-05  3.2706e-04  9.6877e-07  2.5470e-09  2.8172e-05  5.0812e-06  7.6183e-03  4.2245e-15
  1.2206e+01  9.1180e+02  2.0034e+00  5.1967e-04 1.0000e-200  3.5503e-07  2.2117e-05  4.9729e-05  3.2750e-04  1.0389e-06  2.8408e-09  2.8189e-05  5.4528e-06  7.6185e-03  3.9807e-15
  1.2226e+01  9.1415e+02  2.0019e+00  5.3030e-04 1.0000e-200  3.8175e-07  2.2122e-05  4.9224e-05  3.2795e-04  1.1149e-06  3.1717e-09  2.8206e-05  5.8513e-06  7.6188e-03  3.7485e-15
  1.2247e+01  9.1653e+02  2.0004e+00  5.4126e-04 1.0000e-200  4.1074e-07  2.2126e-05  4.8678e-05  3.2839e-04  1.1973e-06  3.5448e-09  2.8226e-05  6.2782e-06  7.6191e-03  3.5274e-15
  1.2268e+01  9.1894e+02  1.9987e+00  5.5257e-04 1.0000e-200  4.4219e-07  2.2128e-05  4.8088e-05  3.2884e-04  1.2868e-06  3.9657e-09  2.8247e-05  6.7350e-06  7.6194e-03  3.3171e-15
  1.2288e+01  9.2138e+02  1.9969e+00  5.6424e-04 1.0000e-200  4.7631e-07  2.2128e-05  4.7453e-05  3.2929e-04  1.3840e-06  4.4408e-09  2.8269e-05  7.2229e-06  7.6197e-03  3.1171e-15
  1.2309e+01  9.2385e+02  1.9950e+00  5.7630e-04 1.0000e-200  5.1333e-07  2.2125e-05  4.6771e-05  3.2974e-04  1.4896e-06  4.9775e-09  2.8294e-05  7.7433e-06  7.6201e-03  2.9269e-15
  1.2330e+01  9.2635e+02  1.9930e+00  5.8875e-04 1.0000e-200  5.5353e-07  2.2119e-05  4.6039e-05  3.3020e-04  1.6043e-06  5.5841e-09  2.8321e-05  8.2974e-06  7.6205e-03  2.7461e-15
  1.2350e+01  9.2889e+02  1.9909e+00  6.0162e-04 1.0000e-200  5.9716e-07  2.2110e-05  4.5257e-05  3.3065e-04  1.7291e-06  6.2703e-09  2.8350e-05  8.8862e-06  7.6209e-03  2.5745e-15
  1.2371e+01  9.3145e+02  1.9886e+00  6.1494e-04 1.0000e-200  6.4453e-07  2.2097e-05  4.4424e-05  3.3110e-04  1.8649e-06  7.0468e-09  2.8381e-05  9.5105e-06  7.6213e-03  2.4116e-15
  1.2392e+01  9.3405e+02  1.9862e+00  6.2871e-04 1.0000e-200  6.9595e-07  2.2081e-05  4.3537e-05  3.3156e-04  2.0127e-06  7.9259e-09  2.8415e-05  1.0171e-05  7.6218e-03  2.2570e-15
  1.2412e+01  9.3668e+02  1.9837e+00  6.4297e-04 1.0000e-200  7.5178e-07  2.2061e-05  4.2598e-05  3.3201e-04  2.1737e-06  8.9217e-09  2.8453e-05  1.0868e-05  7.6223e-03  2.1104e-15
  1.2433e+01  9.3934e+02  1.9810e+00  6.5774e-04 1.0000e-200  8.1237e-07  2.2036e-05  4.1605e-05  3.3247e-04  2.3492e-06  1.0050e-08  2.8493e-05  1.1601e-05  7.6228e-03  1.9716e-15
  1.2454e+01  9.4204e+02  1.9782e+00  6.7306e-04 1.0000e-200  8.7813e-07  2.2007e-05  4.0560e-05  3.3292e-04  2.5405e-06  1.1329e-08  2.8537e-05  1.2370e-05  7.6234e-03  1.8401e-15
  1.2474e+01  9.4477e+02  1.9752e+00  6.8894e-04 1.0000e-200  9.4949e-07  2.1972e-05  3.9463e-05  3.3337e-04  2.7492e-06  1.2780e-08  2.8585e-05  1.3174e-05  7.6240e-03  1.7156e-15
  1.2495e+01  9.4753e+02  1.9722e+00  7.0541e-04 1.0000e-200  1.0269e-06  2.1931e-05  3.8317e-05  3.3381e-04  2.9769e-06  1.4425e-08  2.8636e-05  1.4012e-05  7.6246e-03  1.5980e-15
  1.2516e+01  9.5032e+02  1.9690e+00  7.2253e-04 1.0000e-200  1.1108e-06  2.1884e-05  3.7124e-05  3.3425e-04  3.2255e-06  1.6291e-08  2.8692e-05  1.4882e-05  7.6253e-03  1.4868e-15
  1.2536e+01  9.5315e+02  1.9657e+00  7.4031e-04 1.0000e-200  1.2018e-06  2.1830e-05  3.5887e-05  3.3468e-04  3.4971e-06  1.8408e-08  2.8753e-05  1.5781e-05  7.6260e-03  1.3818e-15
  1.2557e+01  9.5601e+02  1.9623e+00  7.5880e-04 1.0000e-200  1.3003e-06  2.1769e-05  3.4609e-05  3.3511e-04  3.7937e-06  2.0810e-08  2.8819e-05  1.6709e-05  7.6267e-03  1.2828e-15
  1.2578e+01  9.5891e+02  1.9588e+00  7.7804e-04 1.0000e-200  1.4069e-06  2.1700e-05  3.3297e-05  3.3552e-04  4.1180e-06  2.3534e-08  2.8890e-05  1.7660e-05  7.6275e-03  1.1895e-15
  1.2599e+01  9.6183e+02  1.9553e+00  7.9807e-04 1.0000e-200  1.5223e-06  2.1623e-05  3.1954e-05  3.3593e-04  4.4725e-06  2.6624e-08  2.8967e-05  1.8632e-05  7.6283e-03  1.1016e-15
  1.2619e+01  9.6479e+02  1.9517e+00  8.1895e-04 1.0000e-200  1.6469e-06  2.1536e-05  3.0586e-05  3.3632e-04  4.8603e-06  3.0128e-08  2.9051e-05  1.9620e-05  7.6291e-03  1.0189e-15
  1.2640e+01  9.6779e+02  1.9480e+00  8.4073e-04 1.0000e-200  1.7816e-06  2.1439e-05  2.9201e-05  3.3670e-04  5.2847e-06  3.4101e-08  2.9141e-05  2.0620e-05  7.6300e-03  9.4122e-16
  1.2661e+01  9.7082e+02  1.9443e+00  8.6345e-04 1.0000e-200  1.9268e-06  2.1332e-05  2.7804e-05  3.3706e-04  5.7491e-06  3.8604e-08  2.9238e-05  2.1628e-05  7.6309e-03  8.6824e-16
  1.2681e+01  9.7388e+02  1.9406e+00  8.8719e-04 1.0000e-200  2.0833e-06  2.1214e-05  2.6403e-05  3.3739e-04  6.2577e-06  4.3704e-08  2.9343e-05  2.2639e-05  7.6319e-03  7.9980e-16
  1.2702e+01  9.7698e+02  1.9369e+00  9.1201e-04 1.0000e-200  2.2517e-06  2.1085e-05  2.5004e-05  3.3771e-04  6.8146e-06  4.9478e-08  2.9456e-05  2.3648e-05  7.6328e-03  7.3568e-16
  1.2723e+01  9.8012e+02  1.9333e+00  9.3797e-04 1.0000e-200  2.4328e-06  2.0942e-05  2.3615e-05  3.3799e-04  7.4247e-06  5.6012e-08  2.9577e-05  2.4650e-05  7.6339e-03  6.7567e-16
  1.2743e+01  9.8328e+02  1.9297e+00  9.6516e-04 1.0000e-200  2.6272e-06  2.0787e-05  2.2243e-05  3.3825e-04  8.0933e-06  6.3401e-08  2.9708e-05  2.5640e-05  7.6349e-03  6.1959e-16
  1.2764e+01  9.8649e+02  1.9261e+00  9.9365e-04 1.0000e-200  2.8354e-06  2.0619e-05  2.0894e-05  3.3847e-04  8.8261e-06  7.1749e-08  2.9847e-05  2.6614e-05  7.6360e-03  5.6723e-16
  1.2785e+01  9.8973e+02  1.9227e+00  1.0235e-03 1.0000e-200  3.0583e-06  2.0436e-05  1.9575e-05  3.3865e-04  9.6296e-06  8.1175e-08  2.9996e-05  2.7568e-05  7.6372e-03  5.1843e-16
  1.2805e+01  9.9300e+02  1.9193e+00  1.0549e-03 1.0000e-200  3.2961e-06  2.0239e-05  1.8291e-05  3.3879e-04  1.0511e-05  9.1807e-08  3.0155e-05  2.8497e-05  7.6384e-03  4.7299e-16
  1.2826e+01  9.9631e+02  1.9161e+00  1.0879e-03 1.0000e-200  3.5491e-06  2.0029e-05  1.7047e-05  3.3888e-04  1.1477e-05  1.0378e-07  3.0325e-05  2.9399e-05  7.6397e-03  4.3076e-16
  1.2847e+01  9.9965e+02  1.9130e+00  1.1225e-03 1.0000e-200  3.8167e-06  1.9805e-05  1.5848e-05  3.3891e-04  1.2537e-05  1.1725e-07  3.0504e-05  3.0270e-05  7.6410e-03  3.9156e-16
  1.2867e+01  1.0030e+03  1.9100e+00  1.1590e-03 1.0000e-200  4.0964e-06  1.9573e-05  1.4707e-05  3.3890e-04  1.3691e-05  1.3176e-07  3.0690e-05  3.1101e-05  7.6423e-03  3.5523e-16
  1.2888e+01  1.0064e+03  1.9072e+00  1.1975e-03 1.0000e-200  4.3907e-06  1.9331e-05  1.3617e-05  3.3884e-04  1.4955e-05  1.4789e-07  3.0885e-05  3.1897e-05  7.6438e-03  3.2163e-16
  1.2909e+01  1.0099e+03  1.9046e+00  1.2380e-03 1.0000e-200  4.7012e-06  1.9075e-05  1.2579e-05  3.3870e-04  1.6342e-05  1.6591e-07  3.1090e-05  3.2657e-05  7.6453e-03  2.9060e-16
  1.2929e+01  1.0134e+03  1.9021e+00  1.2808e-03 1.0000e-200  5.0289e-06  1.8806e-05  1.1595e-05  3.3848e-04  1.7863e-05  1.8603e-07  3.1307e-05  3.3380e-05  7.6468e-03  2.6199e-16
  1.2950e+01  1.0169e+03  1.8997e+00  1.3259e-03 1.0000e-200  5.3744e-06  1.8523e-05  1.0665e-05  3.3818e-04  1.9533e-05  2.0848e-07  3.1534e-05  3.4065e-05  7.6485e-03  2.3567e-16
  1.2971e+01  1.0205e+03  1.8975e+00  1.3737e-03 1.0000e-200  5.7382e-06  1.8228e-05  9.7900e-06  3.3778e-04  2.1364e-05  2.3352e-07  3.1772e-05  3.4714e-05  7.6503e-03  2.1151e-16
  1.2992e+01  1.0241e+03  1.8955e+00  1.4241e-03 1.0000e-200  6.1207e-06  1.7920e-05  8.9686e-06  3.3728e-04  2.3375e-05  2.6144e-07  3.2022e-05  3.5325e-05  7.6522e-03  1.8937e-16
  1.3012e+01  1.0277e+03  1.8936e+00  1.4776e-03 1.0000e-200  6.5224e-06  1.7601e-05  8.2003e-06  3.3666e-04  2.5581e-05  2.9254e-07  3.2282e-05  3.5899e-05  7.6542e-03  1.6913e-16
  1.3033e+01  1.0314e+03  1.8919e+00  1.5342e-03 1.0000e-200  6.9437e-06  1.7270e-05  7.4839e-06  3.3591e-04  2.8003e-05  3.2720e-07  3.2554e-05  3.6438e-05  7.6564e-03  1.5067e-16
  1.3054e+01  1.0351e+03  1.8903e+00  1.5942e-03 1.0000e-200  7.3851e-06  1.6930e-05  6.8179e-06  3.3503e-04  3.0662e-05  3.6580e-07  3.2836e-05  3.6942e-05  7.6588e-03  1.3387e-16
  1.3074e+01  1.0388e+03  1.8889e+00  1.6578e-03 1.0000e-200  7.8472e-06  1.6581e-05  6.2004e-06  3.3400e-04  3.3582e-05  4.0880e-07  3.3129e-05  3.7413e-05  7.6613e-03  1.1862e-16
  1.3095e+01  1.0426e+03  1.8877e+00  1.7254e-03 1.0000e-200  8.3305e-06  1.6225e-05  5.6293e-06  3.3280e-04  3.6787e-05  4.5672e-07  3.3432e-05  3.7851e-05  7.6640e-03  1.0482e-16
  1.3116e+01  1.0464e+03  1.8865e+00  1.7972e-03 1.0000e-200  8.8360e-06  1.5863e-05  5.1025e-06  3.3142e-04  4.0306e-05  5.1015e-07  3.3745e-05  3.8259e-05  7.6669e-03  9.2359e-17
  1.3136e+01  1.0503e+03  1.8855e+00  1.8735e-03 1.0000e-200  9.3645e-06  1.5496e-05  4.6175e-06  3.2985e-04  4.4170e-05  5.6976e-07  3.4068e-05  3.8638e-05  7.6701e-03  8.1142e-17
  1.3157e+01  1.0542e+03  1.8847e+00  1.9547e-03 1.0000e-200  9.9172e-06  1.5128e-05  4.1721e-06  3.2806e-04  4.8413e-05  6.3633e-07  3.4400e-05  3.8990e-05  7.6735e-03  7.1073e-17
  1.3178e+01  1.0581e+03  1.8840e+00  2.0410e-03 1.0000e-200  1.0496e-05  1.4758e-05  3.7638e-06  3.2604e-04  5.3070e-05  7.1080e-07  3.4742e-05  3.9316e-05  7.6772e-03  6.2064e-17
  1.3198e+01  1.0620e+03  1.8834e+00  2.1330e-03 1.0000e-200  1.1101e-05  1.4391e-05  3.3902e-06  3.2376e-04  5.8183e-05  7.9424e-07  3.5092e-05  3.9618e-05  7.6813e-03  5.4028e-17
  1.3219e+01  1.0661e+03  1.8829e+00  2.2308e-03 1.0000e-200  1.1737e-05  1.4026e-05  3.0491e-06  3.2121e-04  6.3795e-05  8.8792e-07  3.5451e-05  3.9897e-05  7.6857e-03  4.6883e-17
  1.3240e+01  1.0701e+03  1.8825e+00  2.3351e-03 1.0000e-200  1.2405e-05  1.3668e-05  2.7380e-06  3.1836e-04  6.9953e-05  9.9339e-07  3.5818e-05  4.0155e-05  7.6905e-03  4.0554e-17
  1.3260e+01  1.0742e+03  1.8823e+00  2.4462e-03 1.0000e-200  1.3110e-05  1.3318e-05  2.4549e-06  3.1519e-04  7.6710e-05  1.1125e-06  3.6193e-05  4.0394e-05  7.6957e-03  3.4966e-17
  1.3281e+01  1.0783e+03  1.8822e+00  2.5645e-03 1.0000e-200  1.3854e-05  1.2978e-05  2.1976e-06  3.1167e-04  8.4122e-05  1.2474e-06  3.6576e-05  4.0615e-05  7.7014e-03  3.0051e-17
  1.3302e+01  1.0824e+03  1.8823e+00  2.6904e-03 1.0000e-200  1.4644e-05  1.2652e-05  1.9641e-06  3.0777e-04  9.2249e-05  1.4009e-06  3.6967e-05  4.0819e-05  7.7076e-03  2.5744e-17
  1.3322e+01  1.0866e+03  1.8825e+00  2.8244e-03 1.0000e-200  1.5486e-05  1.2341e-05  1.7525e-06  3.0345e-04  1.0116e-04  1.5763e-06  3.7367e-05  4.1008e-05  7.7144e-03  2.1985e-17
  1.3343e+01  1.0909e+03  1.8828e+00  2.9669e-03 1.0000e-200  1.6386e-05  1.2048e-05  1.5609e-06  2.9868e-04  1.1091e-04  1.7778e-06  3.7775e-05  4.1183e-05  7.7218e-03  1.8716e-17
  1.3364e+01  1.0951e+03  1.8833e+00  3.1182e-03 1.0000e-200  1.7355e-05  1.1775e-05  1.3877e-06  2.9343e-04  1.2159e-04  2.0103e-06  3.8193e-05  4.1345e-05  7.7298e-03  1.5886e-17
  1.3384e+01  1.0994e+03  1.8840e+00  3.2787e-03 1.0000e-200  1.8407e-05  1.1523e-05  1.2314e-06  2.8766e-04  1.3327e-04  2.2790e-06  3.8623e-05  4.1494e-05  7.7386e-03  1.3444e-17
  1.3405e+01  1.1038e+03  1.8848e+00  3.4493e-03 1.0000e-200  1.9571e-05  1.1300e-05  1.0919e-06  2.8151e-04  1.4589e-04  2.5778e-06  3.9062e-05  4.1632e-05  7.7481e-03  1.1347e-17
  1.3426e+01  1.1082e+03  1.8859e+00  3.6299e-03 1.0000e-200  2.0855e-05  1.1107e-05  9.6638e-07  2.7484e-04  1.5963e-04  2.9243e-06  3.9514e-05  4.1759e-05  7.7583e-03  9.5538e-18
  1.3447e+01  1.1126e+03  1.8873e+00  3.8202e-03 1.0000e-200  2.2272e-05  1.0949e-05  8.5352e-07  2.6755e-04  1.7459e-04  3.3330e-06  3.9979e-05  4.1878e-05  7.7694e-03  8.0265e-18
  1.3467e+01  1.1171e+03  1.8890e+00  4.0200e-03 1.0000e-200  2.3843e-05  1.0830e-05  7.5210e-07  2.5960e-04  1.9084e-04  3.8197e-06  4.0461e-05  4.1987e-05  7.7815e-03  6.7316e-18
  1.3488e+01  1.1216e+03  1.8910e+00  4.2287e-03 1.0000e-200  2.5591e-05  1.0755e-05  6.6108e-07  2.5094e-04  2.0845e-04  4.4046e-06  4.0960e-05  4.2089e-05  7.7945e-03  5.6384e-18
  1.3509e+01  1.1261e+03  1.8934e+00  4.4455e-03 1.0000e-200  2.7543e-05  1.0729e-05  5.7946e-07  2.4152e-04  2.2749e-04  5.1140e-06  4.1482e-05  4.2184e-05  7.8085e-03  4.7193e-18
  1.3529e+01  1.1307e+03  1.8964e+00  4.6688e-03 1.0000e-200  2.9726e-05  1.0754e-05  5.0638e-07  2.3126e-04  2.4800e-04  5.9821e-06  4.2030e-05  4.2272e-05  7.8236e-03  3.9498e-18
  1.3550e+01  1.1353e+03  1.9000e+00  4.8969e-03 1.0000e-200  3.2167e-05  1.0836e-05  4.4104e-07  2.2014e-04  2.6998e-04  7.0538e-06  4.2610e-05  4.2353e-05  7.8396e-03  3.3080e-18
  1.3571e+01  1.1399e+03  1.9042e+00  5.1274e-03 1.0000e-200  3.4888e-05  1.0977e-05  3.8272e-07  2.0813e-04  2.9340e-04  8.3872e-06  4.3229e-05  4.2428e-05  7.8566e-03  2.7747e-18
  1.3591e+01  1.1446e+03  1.9094e+00  5.3575e-03 1.0000e-200  3.7906e-05  1.1178e-05  3.3080e-07  1.9522e-04  3.1817e-04  1.0056e-05  4.3896e-05  4.2497e-05  7.8745e-03  2.3330e-18
  1.3612e+01  1.1494e+03  1.9155e+00  5.5841e-03 1.0000e-200  4.1224e-05  1.1441e-05  2.8475e-07  1.8149e-04  3.4415e-04  1.2154e-05  4.4622e-05  4.2561e-05  7.8930e-03  1.9681e-18
  1.3633e+01  1.1542e+03  1.9227e+00  5.8043e-03 1.0000e-200  4.4833e-05  1.1761e-05  2.4412e-07  1.6707e-04  3.7109e-04  1.4794e-05  4.5420e-05  4.2619e-05  7.9121e-03  1.6675e-18
  1.3653e+01  1.1590e+03  1.9312e+00  6.0153e-03 1.0000e-200  4.8700e-05  1.2134e-05  2.0853e-07  1.5218e-04  3.9869e-04  1.8105e-05  4.6302e-05  4.2671e-05  7.9314e-03  1.4204e-18
  1.3674e+01  1.1638e+03  1.9410e+00  6.2150e-03 1.0000e-200  5.2780e-05  1.2552e-05  1.7764e-07  1.3715e-04  4.2656e-04  2.2231e-05  4.7286e-05  4.2719e-05  7.9505e-03  1.2178e-18
  1.3695e+01  1.1687e+03  1.9520e+00  6.4016e-03 1.0000e-200  5.7011e-05  1.3009e-05  1.5114e-07  1.2236e-04  4.5431e-04  2.7319e-05  4.8384e-05  4.2761e-05  7.9691e-03  1.0527e-18
  1.3715e+01  1.1736e+03  1.9642e+00  6.5729e-03 1.0000e-200  6.1331e-05  1.3500e-05  1.2867e-07  1.0818e-04  4.8155e-04  3.3511e-05  4.9609e-05  4.2798e-05  7.9870e-03  9.1939e-19
  1.3736e+01  1.1786e+03  1.9772e+00  6.7249e-03 1.0000e-200  6.5673e-05  1.4019e-05  1.0983e-07  9.4971e-05  5.0796e-04  4.0928e-05  5.0971e-05  4.2830e-05  8.0036e-03  8.1383e-19
  1.3757e+01  1.1836e+03  1.9907e+00  6.8493e-03 1.0000e-200  6.9960e-05  1.4561e-05  9.4129e-08  8.2928e-05  5.3337e-04  4.9673e-05  5.2480e-05  4.2859e-05  8.0190e-03  7.3340e-19
