logP MgSiO3(s) Mg2SiO4(s) SiO2(s) MgO(s) FeO(s) FeS(s) Fe2O3(s) Fe(s) TiO2(s) Al2O3(s) Mg SiO H2O Fe H2S TiO Al nuclei
4.844664710602508 4.350520460185087e-06 3.3025571025506713e-06 3.2496691156383103e-06 3.7242679939342265e-07 4.230027531525733e-14 4.925872508033698e-09 1.0762323383592601e-32 4.4275654830681804e-07 2.9354708511342965e-10 3.2843285328699336e-09 6.78062990880809e-05 0.0003161870033372087 3.670256804860993e-07 7.619049290012945e-09 0.0007992978000901505 1.338346213781777e-16 3.407998766479538e-13 9.002856586958873e-09
4.86502044468067 4.456532098445692e-06 3.3846538630542563e-06 3.3288323477400945e-06 3.817479976001766e-07 4.270437680445781e-14 5.037892359329427e-09 1.0558887922080226e-32 4.532027378836519e-07 3.003911535619785e-10 3.3608969063431966e-09 6.780306961362514e-05 0.00031618089540490885 3.62104878363382e-07 7.497555822306812e-09 0.0007992978011824675 1.3397083267650517e-16 3.439506164693678e-13 8.710316776821436e-09
4.885376178758833 4.564738750759867e-06 3.4685207848594605e-06 3.4096421421437298e-06 3.9127555671726524e-07 4.3116145556684907e-14 5.152180895200455e-09 1.0363207661421704e-32 4.638777889457562e-07 3.0738694204107444e-10 3.4391625781488784e-09 6.779989820099906e-05 0.00031617495763490997 3.5729723450103315e-07 7.379045853724537e-09 0.0007992978023564676 1.3412044452296925e-16 3.471389218180841e-13 8.427912907558209e-09
4.905731912836995 4.675181508784165e-06 3.5541943530265205e-06 3.4921294025765018e-06 4.0101390749498864e-07 4.353582167401877e-14 5.268772979690153e-09 1.017504971730384e-32 4.747860647071138e-07 3.145372927146293e-10 3.5191573430686327e-09 6.779678327983677e-05 0.00031616918849253835 3.526009433035727e-07 7.2634409718253625e-09 0.0007992978036146748 1.3428329203361763e-16 3.503647918555153e-13 8.155257134551766e-09
4.926087646915156 4.787901928959141e-06 3.6417116283239554e-06 3.5763253955554006e-06 4.1096756114428727e-07 4.396365403854524e-14 5.387703581504321e-09 9.994192654785028e-33 4.859319887637483e-07 3.218450888008777e-10 3.600913455129181e-09 6.779372328833632e-05 0.0003161635865339465 3.4801424275461936e-07 7.150665894835337e-09 0.0007992978049597367 1.344592303301633e-16 3.536282357832469e-13 7.891976404107749e-09
4.946443380993318 4.902942041432753e-06 3.731110262453974e-06 3.662261757683836e-06 4.211411116890314e-07 4.4399900827666467e-14 5.5090077700061745e-09 9.820426088571879e-33 4.973200465950778e-07 3.29313255481907e-10 3.684463637778521e-09 6.779071667252991e-05 0.0003161581504072846 3.4353541434881193e-07 7.040648318806393e-09 0.0007992978063944266 1.3464813376977585e-16 3.569292722967147e-13 7.637712479901666e-09
4.96679911507148 5.0203443575019415e-06 3.822428512473853e-06 3.74997050182107e-06 4.3153923824595576e-07 4.484483002844409e-14 5.632720709007215e-09 9.653550305400907e-33 5.089547869229307e-07 3.3694476072324277e-10 3.769841093055722e-09 6.778776188551893e-05 0.000316152878853928 3.3916278302033134e-07 6.93331877453146e-09 0.0007992978079216481 1.3484989523814452e-16 3.6026792906448114e-13 7.3921217444896835e-09
4.987154849149641 5.1401518759437475e-06 3.91570525467501e-06 3.839484022404376e-06 4.4216670726590854e-07 4.52987199569201e-14 5.758877648765737e-09 9.493375909308734e-33 5.208408229668908e-07 3.44742616028884e-10 3.857079510038434e-09 6.7784857386677e-05 0.0003161477707097594 3.3489471706954846e-07 6.828610493481045e-09 0.000799297809544438 1.350644255008602e-16 3.6364424223154634e-13 7.1548748490261785e-09
5.007510583227803 5.2624080885483364e-06 4.0109799981296815e-06 3.930835100151051e-06 4.530283747643168e-07 4.5761859787425606e-14 5.887513916526444e-09 9.339723490204273e-33 5.329828336276983e-07 3.5270987715257224e-10 3.946213072800677e-09 6.778200164082484e-05 0.0003161428249065025 3.3072962808987896e-07 6.726459282110114e-09 0.0007992978112659701 1.3529165260884007e-16 3.67058255945201e-13 6.925656265509567e-09
5.027866317305965 5.387156985120635e-06 4.108292898064907e-06 4.024056906319366e-06 4.641291885636785e-07 4.6234550096114324e-14 6.0186649058677e-09 9.19242331588327e-33 5.453855646243476e-07 3.6084964478204036e-10 4.037276468068257e-09 6.777919311737968e-05 0.0003161380404731083 3.266659708969999e-07 6.626803403950936e-09 0.0007992978130895594 1.3553152135407622e-16 3.7051002190207236e-13 6.704163781076185e-09
5.048222051384127 5.5144430581883465e-06 4.207684769172614e-06 4.1191830066642905e-06 4.754741905665089e-07 4.671710342234352e-14 6.1523660650642646e-09 9.051315047439754e-33 5.580538296053425e-07 3.69165065209558e-10 4.130304892720817e-09 6.777643028948275e-05 0.00031613341653719364 3.2270224346275266e-07 6.529583468964846e-09 0.0007992978150186653 1.3578399277245886e-16 3.7399959891518776e-13 6.4901079624732105e-09
5.068577785462288 5.64431130764772e-06 4.309197098909543e-06 4.216247365183631e-06 4.870685190734834e-07 4.720984485105782e-14 6.288652884626092e-09 8.916247477905886e-33 5.709925112502976e-07 3.776593309992641e-10 4.225334061257902e-09 6.777371163310793e-05 0.0003161289523265303 3.188369868560521e-07 6.434742329673335e-09 0.000799297817056897 1.360490436908495e-16 3.7752705250006876e-13 6.283211610258582e-09
5.088933519540451 5.776807245604986e-06 4.412872060773913e-06 4.3152843477093e-06 4.989174111584329e-07 4.7713112618960184e-14 6.427560884134123e-09 8.787078293875953e-33 5.84206562374638e-07 3.8633568165950926e-10 4.322400213321019e-09 6.777103562615539e-05 0.00031612464717058474 3.1506878519293294e-07 6.3422249836296105e-09 0.0007992978192080167 1.3632666631596906e-16 3.810924544793152e-13 6.0832092159359715e-09
5.109289253618613 5.9119769017458755e-06 4.518752527455032e-06 4.416328725351074e-06 5.110262051091463e-07 4.822725874698888e-14 6.569125598462057e-09 8.663673859838369e-33 5.977010070474505e-07 3.951974043266513e-10 4.421540121343813e-09 6.77684007475342e-05 0.00031612050050210556 3.1139626559777254e-07 6.251978481826574e-09 0.0007992978214759446 1.3661686786305525e-16 3.8469588260557657e-13 5.8898464306413895e-09
5.129644987696775 6.049866829715721e-06 4.626882083619095e-06 4.519415677735504e-06 5.234003429404297e-07 4.875264970139662e-14 6.713382563446039e-09 8.545909024914396e-33 6.114809417304772e-07 4.0424783446538934e-10 4.5227910983872135e-09 6.776580547623837e-05 0.0003161165118587533 3.0781809817728595e-07 6.163951842666707e-09 0.0007992978238647635 1.369196702226806e-16 3.8833742020372314e-13 5.702879550738266e-09
5.150000721774935 6.190524115265297e-06 4.7373050378873245e-06 4.624580795881917e-06 5.360453729830969e-07 4.9289667085508484e-14 6.860367301037342e-09 8.433666951692886e-33 6.255515364446994e-07 4.1349035658970446e-10 4.626191006205097e-09 6.776324829041935e-05 0.00031611268088477175 3.043329960084231e-07 6.0780959711441665e-09 0.0007992978263787236 1.3723510966466744e-16 3.920171558344271e-13 5.522075023410674e-09
5.170356455853097 6.333996387391429e-06 4.850066433232081e-06 4.731860084388721e-06 5.489669525490914e-07 4.9838708363986434e-14 7.010115303941407e-09 8.326838966815681e-33 6.39918035969845e-07 4.229284050077364e-10 4.731778263577679e-09 6.776072766645376e-05 0.0003161090073327016 3.0093971514038085e-07 5.994363582907686e-09 0.0007992978290222473 1.3756323657881263e-16 3.9573518298353023e-13 5.347208973802065e-09
5.19071218993126 6.480331834510804e-06 4.965212054482811e-06 4.841289962307037e-06 5.621708506675329e-07 5.040018762099206e-14 7.162662019695988e-09 8.225324432886876e-33 6.545857610813835e-07 4.32565464593401e-10 4.839591854944013e-09 6.775824207799317e-05 0.0003161054910651596 2.976370546096334e-07 5.912709132882909e-09 0.0007992978317999345 1.3790411525332047e-16 3.994915997854854e-13 5.1780667542233715e-09
5.211067924009421 6.629579229074526e-06 5.082788430768632e-06 4.952907261552332e-06 5.756629508777329e-07 5.0974536352893285e-14 7.318042834046036e-09 8.129030641095963e-33 6.695601098290989e-07 4.4240507158719254e-10 4.949671339360906e-09 6.775578999495294e-05 0.00031610213205675265 2.944238564646499e-07 5.8330887481269225e-09 0.0007992978347165682 1.3825782369381422e-16 4.0328650879525746e-13 5.014442515295229e-09
5.231423658087583 6.781787966338664e-06 5.2028428293243e-06 5.066749220759085e-06 5.894492540502216e-07 5.156220429472799e-14 7.476293053279664e-09 8.037872723567101e-33 6.848465588611265e-07 4.524508144283771e-10 5.062056859812884e-09 6.775336988233152e-05 0.00031609893039630975 2.9129900579346056e-07 5.755460164553071e-09 0.0007992978377771201 1.3862445348924596e-16 4.07120016833695e-13 4.856138798480692e-09
5.251779392165745 6.937008126885122e-06 5.325423234828333e-06 5.182853470783467e-06 6.035358811806166e-07 5.216366027691361e-14 7.637447884782831e-09 7.951773583707127e-33 7.004506647974635e-07 4.627063346206252e-10 5.176789152896034e-09 6.775098019861198e-05 0.0003160958862898562 2.8826143074150753e-07 5.679782667070687e-09 0.0007992978409867574 1.3900410973745855e-16 4.109922349486934e-13 4.702966149225804e-09
5.272135126243907 7.095290579000471e-06 5.450578304817833e-06 5.3012580049973e-06 6.179290760561365e-07 5.277939310341833e-14 7.801542414209354e-09 7.870663841404744e-33 7.163780656575672e-07 4.731753276330255e-10 5.293909558897314e-09 6.774861939320823e-05 0.00031609300006526207 2.8531010249792557e-07 5.606017032470172e-09 0.0007992978443508506 1.3939691105597399e-16 4.149032785636129e-13 4.554742749798061e-09
5.292490860322068 7.25668714794511e-06 5.578357285939878e-06 5.422001122003331e-06 6.326352076190345e-07 5.3409912432448455e-14 7.968611575833229e-09 7.794481787260514e-33 7.326344823481398e-07 4.838615438383193e-10 5.413460032289676e-09 6.77462859018369e-05 0.000316090272180527 2.824440352137312e-07 5.534125473922622e-09 0.0007992978478749839 1.3980298973146187e-16 4.188532679319792e-13 4.411294070857472e-09
5.31284659440023 7.421250897455819e-06 5.70880986662318e-06 5.545121318473808e-06 6.476607717350527e-07 5.405574962095682e-14 8.138690108770626e-09 7.72317333498302e-33 7.492257202204436e-07 4.947687894900489e-10 5.53548315266156e-09 6.774397813754121e-05 0.0003160877032397246 2.7966228579239983e-07 5.464071584985118e-09 0.0007992978515649712 1.402224921278053e-16 4.228423290937917e-13 4.272452540784371e-09
5.333202328478392 7.589036599487227e-06 5.841985927285797e-06 5.6706570919323225e-06 6.630123919357956e-07 5.471745845587856e-14 8.3118124835442e-09 7.656691951668072e-33 7.661576707133705e-07 5.059009277400158e-10 5.660022136095785e-09 6.774169447282707e-05 0.00031608529402470147 2.769639534598132e-07 5.3958202789479885e-09 0.0007992978554268834 1.4065557964637558e-16 4.268705956428385e-13 4.138057231804033e-09
5.353558062556554 7.760101519467434e-06 5.977935126493624e-06 5.798646581066482e-06 6.78696818710358e-07 5.539561562030908e-14 8.488012766139001e-09 7.594998528223755e-33 7.834363131130182e-07 5.172618796968388e-10 5.787120847005758e-09 6.773943320394418e-05 0.00031608304555864517 2.743481789800097e-07 5.329337715016568e-09 0.000799297859467099 1.411024310231171e-16 4.309382117601059e-13 4.007953561977941e-09
5.3739137966347155 7.934506729826628e-06 6.116706225864894e-06 5.929126912944158e-06 6.947209278780819e-07 5.6090820596833615e-14 8.667324350490575e-09 7.538061120312163e-33 8.010677164902695e-07 5.288556255251225e-10 5.916823810422508e-09 6.773719247965941e-05 0.00031608095923351824 2.718141433674766e-07 5.264591193369133e-09 0.0007992978636924048 1.4156324822174364e-16 4.350453370685622e-13 3.881993012166275e-09
5.394269530712878 8.112319306200727e-06 6.258345999901813e-06 6.062133020897876e-06 7.110917237761372e-07 5.6803694414491563e-14 8.849779416477745e-09 7.485854431389443e-33 8.190580419436235e-07 5.406862055821362e-10 6.049176224697131e-09 6.773497015954096e-05 0.0003160790370655044 2.693610661008415e-07 5.201548978803425e-09 0.0007992978681102009 1.4203827281290355e-16 4.3919215367022153e-13 3.760032857097784e-09
5.41462526479104 8.293615992163077e-06 6.402897482971372e-06 6.1976955034828955e-06 7.278163751528943e-07 5.753487595107279e-14 9.035407830694686e-09 7.438358783908902e-33 8.374135454194355e-07 5.527577215834641e-10 6.1842239745238475e-09 6.773276353088631e-05 0.0003160772822105535 2.669882037237843e-07 5.140179949389022e-09 0.0007992978727289156 1.425278347485546e-16 4.4337887512100266e-13 3.641935909702473e-09
5.434980998869202 8.478489284621673e-06 6.550397133412419e-06 6.335836734440851e-06 7.449023985133405e-07 5.828501214761558e-14 9.224235011168466e-09 7.395557888791038e-33 8.561405817275261e-07 5.650743377774961e-10 6.32201364405077e-09 6.773056873395575e-05 0.00031607570002625216 2.646948531716701e-07 5.0804527302441255e-09 0.0007992978775588123 1.4303250536418306e-16 4.4760576187973397e-13 3.527570277852364e-09
5.455336732947362 8.66705743054815e-06 6.700870125188486e-06 6.476563740425882e-06 7.623584333475435e-07 5.905472574836323e-14 9.41627847061284e-09 7.357431943395764e-33 8.752456113540523e-07 5.776402820824493e-10 6.462592529417534e-09 6.772837954797166e-05 0.00031607430034687504 2.6248037197401174e-07 5.022332833528549e-09 0.0007992978826132872 1.4355359552445672e-16 4.518732204632781e-13 3.4168091325775953e-09
5.4756924670255245 8.859480541982463e-06 6.85432213252527e-06 6.619855004278605e-06 7.801973172660257e-07 5.984444206935117e-14 9.611546906452224e-09 7.323915557415287e-33 8.947352153540147e-07 5.90459847077898e-10 6.6060086482440635e-09 6.77261845572411e-05 0.00031607310256943466 2.603441335039072e-07 4.965769941945951e-09 0.0007992978879091538 1.440948178255873e-16 4.561826614247541e-13 3.30953048658842e-09
5.496048201103687 9.055987661251624e-06 7.0107266053988825e-06 6.765636740478628e-06 7.984487872756405e-07 6.065272092067985e-14 9.81007763905342e-09 7.294403169109732e-33 9.14616141497539e-07 6.035373906404314e-10 6.752310736862844e-09 6.772395751999178e-05 0.0003160721449388539 2.5828210209059796e-07 4.910629283042344e-09 0.0007992978934521014 1.4466782999492712e-16 4.605417481916237e-13 3.205616981595584e-09
5.516403935181848 9.256980018270894e-06 7.1700865398075635e-06 6.913774389781144e-06 8.172332889540546e-07 6.146339673905255e-14 1.0012257004853259e-08 7.266991591390363e-33 9.348955062460442e-07 6.16877337232888e-10 6.9015482826251815e-09 6.772156746512529e-05 0.0003160714255397774 2.561952658643776e-07 4.856289657773292e-09 0.0007992978991131544 1.4530803366186794e-16 4.649549090193958e-13 3.104955689955137e-09
5.53675966926001 9.462298355558284e-06 7.332472706033668e-06 7.064414238909501e-06 8.364735012348359e-07 6.229073520489381e-14 1.021781441485173e-08 7.24328699379799e-33 9.555799138367236e-07 6.304842210698494e-10 7.053772010918489e-09 6.771911719174267e-05 0.00031607096380707316 2.541686747736393e-07 4.8032409383475505e-09 0.0007992979050205694 1.4598822587725926e-16 4.69420606365543e-13 3.0074381405574044e-09
5.557115403338172 9.671851332062584e-06 7.4980075754795165e-06 7.217700785394379e-06 8.561468904423318e-07 6.313971444816731e-14 1.0426727781064321e-08 7.224177677910162e-33 9.766761872412215e-07 6.443626133597205e-10 7.209033072280629e-09 6.771664071620989e-05 0.0003160707345331819 2.522175289010147e-07 4.7516418243455534e-09 0.00079929791120393 1.466941684228127e-16 4.739314215231379e-13 2.912959738013461e-09
5.577471137416334 9.885616112995213e-06 7.666796008884003e-06 7.3737340933802984e-06 8.762558676089459e-07 6.401178940326108e-14 1.0639047810106387e-08 7.209864418973171e-33 9.981913494702086e-07 6.58517154443239e-10 7.367383380663495e-09 6.771414654997353e-05 0.00031607072223251457 2.503418768155198e-07 4.7015065052241075e-09 0.0007992979176643644 1.474217925241794e-16 4.784854410040922e-13 2.821419765470816e-09
5.597826871494495 1.0103606840979093e-05 7.838926188818672e-06 7.532587785433428e-06 8.968083962823043e-07 6.490800307462584e-14 1.0854821853668123e-08 7.200437502108998e-33 1.0201325676177838e-06 6.729525607406784e-10 7.528875697970697e-09 6.771163718963735e-05 0.00031607092144902884 2.4854135895231335e-07 4.65282278301028e-09 0.0007992979244046229 1.4817020944741333e-16 4.830824802520931e-13 2.7327212470650375e-09
5.618182605572657 1.0325860459574882e-05 8.014476853525813e-06 7.694321322700382e-06 9.178139775431054e-07 6.582936167066734e-14 1.1074089307998047e-08 7.195979714585229e-33 1.0425071371273378e-06 6.876736260250038e-10 7.693563651005574e-09 6.770911258823297e-05 0.0003160713315229625 2.4681567018229875e-07 4.605573247911389e-09 0.000799297931430826 1.489394823916651e-16 4.877225981020107e-13 2.646770788369075e-09
5.638538339650819 1.0552428070599274e-05 8.193521466504883e-06 7.858986608853563e-06 9.392826519558379e-07 6.677689075960867e-14 1.1296884554219055e-08 7.196579342481668e-33 1.0653224781012797e-06 7.026852229916373e-10 7.861501749380326e-09 6.77065714670472e-05 0.0003160719541655322 2.4516455151374676e-07 4.559739611220261e-09 0.0007992979387512631 1.4972996899282613e-16 4.924059024694973e-13 2.5634784256896224e-09
5.658894073728981 1.0783369695960028e-05 8.376130675237513e-06 8.026631563394426e-06 9.612247595358872e-07 6.775165206384863e-14 1.1523239165816106e-08 7.202334048136445e-33 1.0885861356012907e-06 7.179923050991951e-10 8.032745406147287e-09 6.77040119164764e-05 0.00031607279235244183 2.4358778807732426e-07 4.515303835247489e-09 0.000799297946375499 1.5054212964026001e-16 4.971325273675839e-13 2.482757483365485e-09
5.6792498078071425 1.1018751144418926e-05 8.56237382638834e-06 8.197302081427363e-06 9.836508945465494e-07 6.875475177648774e-14 1.175318307921805e-08 7.213352923172298e-33 1.1123057815966623e-06 7.335999085825577e-10 8.207350960333359e-09 6.770143168699771e-05 0.00031607384979762853 2.4208521206879974e-07 4.472248513883348e-09 0.0007992979543139035 1.5137647145622927e-16 5.019026245131712e-13 2.4045244380866595e-09
5.699605541885305 1.1258642151068791e-05 8.752319921417556e-06 8.3710431190407e-06 1.0065719076780027e-06 6.978734602410986e-14 1.1986745162011762e-08 7.229757916700007e-33 1.136489217717273e-06 7.495131545961314e-10 8.385375700928189e-09 6.769882833307298e-05 0.00031607513069757025 2.40656706075561e-07 4.430557022279386e-09 0.0007992979625774221 1.5223353176560466e-16 5.067163568440288e-13 2.3286987896308196e-09
